post_id,post_date,post_caption,clean_caption,post_likes,comments,clean_comments
3356844015338355990,2024-04-29 10:36:51,It’s giving a fresh style 😎,It’s giving a fresh style 😎,22491,"['In hongkong no bershka why', '20 gündür hazırlayamadığınız nedir ? Kiyafetleri yeniden mi dikiyorsunuz yoksa Çin’den mi gönderiyorsunuz ?!', '😍😍😍😍😍', '😍😍😍😍😍', '❤️❤️❤️❤️❤️', '🔥🔥🔥', 'siparişler kendi kendine iptal oluyor bir daha tercih edebileceğim bir mağaza değilsiniz….!!!!!!', 'Quiero todo para mi 😍😍😍', '🔥👏', '🔥👏', '😍😍😍😍', 'Why do you make it impossible to return items', '😍', '🔥🔥', 'Best vibes 🤌🏽🔥🤩☀️', '👌👌', '🔥🔥🔥', '@bershka 😍😍😍😍']","['In hongkong no bershka why', ' gündür hazırlayamadığınız nedir ? Kiyafetleri yeniden mi dikiyorsunuz yoksa Çin’den mi gönderiyorsunuz ?!', '😍😍😍😍😍', '😍😍😍😍😍', '❤️❤️❤️❤️❤️', '🔥🔥🔥', 'siparişler kendi kendine iptal oluyor bir daha tercih edebileceğim bir mağaza değilsiniz….!!!!!!', 'Quiero todo para mi 😍😍😍', '🔥👏', '🔥👏', '😍😍😍😍', 'Why do you make it impossible to return items', '😍', '🔥🔥', 'Best vibes 🤌🏽🔥🤩☀️', '👌👌', '🔥🔥🔥', ' 😍😍😍😍']"
3356102691676762606,2024-04-28 10:12:17,"We reopened our store in Valencia and it was epic!!!! 🇪🇸

Here’s a little recap of the event with the cutie @merilozanop 🫶🏼",We reopened our store in Valencia and it was epic!!!! 🇪🇸  Here’s a little recap of the event with the cutie  🫶🏼,10319,"['Podrían sacar una camisa inspirada en bts por favor, seria un HIT 🔥', '💕💕💕💕💕💕', '😇💙', 'Pero que combinación más fea es esa? Estáis estropeando la moda 🤦🏼\u200d♀️', 'Y2K, but for being Bershka u re so late qith trends🙄😂😂😂😂😂', 'Love it😍', 'Going back to early 2000 fashion', 'Bershka te amo❤️', '😍😍😍', '😍😍', 'No me gusta y nunca me gusto', 'Wow 🔥🔥', ""Can't wait till you open the biggest store here in my hometown.🖤💅🏽✨"", 'In loveee😍', 'Ashley Tisdale realness', 'Jean ref ??? ❤️']","['Podrían sacar una camisa inspirada en bts por favor, seria un HIT 🔥', '💕💕💕💕💕💕', '😇💙', 'Pero que combinación más fea es esa? Estáis estropeando la moda 🤦🏼\u200d♀️', 'YK, but for being Bershka u re so late qith trends🙄😂😂😂😂😂', 'Love it😍', 'Going back to early  fashion', 'Bershka te amo❤️', '😍😍😍', '😍😍', 'No me gusta y nunca me gusto', 'Wow 🔥🔥', 'Cant wait till you open the biggest store here in my hometown.🖤💅🏽✨', 'In loveee😍', 'Ashley Tisdale realness', 'Jean ref ??? ❤️']"
3355365410275981895,2024-04-27 09:39:08,Cutecore trend has entered the chat 🎀✨🐑,Cutecore trend has entered the chat 🎀✨🐑,7522,"['🔥👏', 'first', '4&5', 'So cute 😍', '❤️', '🎀💮', 'the best brand in the world, undoubtedly ❤️', '👏', 'Yes vintage ahora 2024 yes amo amo', '❤️❤️❤️❤️', '😍😍😍', 'Nice 😍👏', '@lle_97  للي ف اعلان بارنز']","['🔥👏', 'first', '&', 'So cute 😍', '❤️', '🎀💮', 'the best brand in the world, undoubtedly ❤️', '👏', 'Yes vintage ahora  yes amo amo', '❤️❤️❤️❤️', '😍😍😍', 'Nice 😍👏', '  للي ف اعلان بارنز']"
3354720821122752542,2024-04-26 12:20:09,"WELCOME TO CUTELAND 🎀🫧🩰 

#ss24",WELCOME TO CUTELAND 🎀🫧🩰   ,3574,"['I love bershka', '❤️', '怎么看你们裙子的裙长？', '👏👏', '😍', 'It’s look like a sims trailer 😭', '🙌', '💯', '😍😍😍😍🔥', '❤️❤️❤️❤️', 'Online magazanızdan 11.04.2024 tarihinde sipariş verdim. 16 gün oldu hala siparişim gelmedi. En gec teslimat tarihi 26.04.2024 denildi bugün magazayı aradim magazaya da gelmemiş. Bu şekilde insanlari magdur edemezsiniz. Mail atiyorum donus olmuyor ariyorum musteri hizmetleri baglanmiyor. Sizden şikayetçiyim', 'Love itttt❤️', 'Can we get a restock on the slouchy boots preferably size 9 or 10 thanks', '😍😍😍', '❤️❤️❤️❤️', '🔥❤️', 'Hermoso 😍😍😍']","['I love bershka', '❤️', '怎么看你们裙子的裙长？', '👏👏', '😍', 'It’s look like a sims trailer 😭', '🙌', '💯', '😍😍😍😍🔥', '❤️❤️❤️❤️', 'Online magazanızdan .. tarihinde sipariş verdim.  gün oldu hala siparişim gelmedi. En gec teslimat tarihi .. denildi bugün magazayı aradim magazaya da gelmemiş. Bu şekilde insanlari magdur edemezsiniz. Mail atiyorum donus olmuyor ariyorum musteri hizmetleri baglanmiyor. Sizden şikayetçiyim', 'Love itttt❤️', 'Can we get a restock on the slouchy boots preferably size  or  thanks', '😍😍😍', '❤️❤️❤️❤️', '🔥❤️', 'Hermoso 😍😍😍']"
3354612970685609708,2024-04-26 08:44:10,"CUTE UTOPIA - SS24 🎀🫧🌷🪽

HERE ARE THE CUTEST GARMENTS FOR THIS SEASON",CUTE UTOPIA - SS 🎀🫧🌷🪽  HERE ARE THE CUTEST GARMENTS FOR THIS SEASON,41218,"['Why is it not available in Portugal? 😭😭😭', '😍😍😍', '😍😍😍', 'Ig de la primera minita', '🔥🔥', 'BERSHKA pourriez-vous faire des t-shirt et débardeurs effet sales, comme certains de vos jeans, j’achète beaucoup sur le site … please 🥺😄♥️🌻', '👏👏', 'Bershka>>>>>💘', '😍', '🔥🔥🔥🔥🔥🔥', '💕💕💕', 'Wait this is kinda eatin', '😍🔥❤️', '💖🦄', '🦋😇', '🎀💯', 'Missed the chance to call it CUTOPIA', '❤️😍', '😍', '🤍🤍🤍', '\U0001fae7💗\U0001fae7', 'Model? 😱❤️', '😍', 'Love it😍', '🤍🤍🤍', 'Cutie 😍', '😍😍😍', '❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥', 'Omgg', '🔥🔥❤️❤️🔥🔥🔥', '\U0001fa77\U0001fa77\U0001fa77\U0001fa77\U0001fa77', 'Los calcetines con los zapatos…😣', 'Coupon code ???', 'Probably best stuff here']","['Why is it not available in Portugal? 😭😭😭', '😍😍😍', '😍😍😍', 'Ig de la primera minita', '🔥🔥', 'BERSHKA pourriez-vous faire des t-shirt et débardeurs effet sales, comme certains de vos jeans, j’achète beaucoup sur le site … please 🥺😄♥️🌻', '👏👏', 'Bershka>>>>>💘', '😍', '🔥🔥🔥🔥🔥🔥', '💕💕💕', 'Wait this is kinda eatin', '😍🔥❤️', '💖🦄', '🦋😇', '🎀💯', 'Missed the chance to call it CUTOPIA', '❤️😍', '😍', '🤍🤍🤍', '\U0001fae7💗\U0001fae7', 'Model? 😱❤️', '😍', 'Love it😍', '🤍🤍🤍', 'Cutie 😍', '😍😍😍', '❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥❤️\u200d🔥', 'Omgg', '🔥🔥❤️❤️🔥🔥🔥', '\U0001fa77\U0001fa77\U0001fa77\U0001fa77\U0001fa77', 'Los calcetines con los zapatos…😣', 'Coupon code ???', 'Probably best stuff here']"
3353891724872240874,2024-04-25 08:56:10,Let the bear unleash art on your tee 🐻🎨 @ffface.me,Let the bear unleash art on your tee 🐻🎨 .me,3191,"['🐻🐻🐻', 'Please restock the balloon mini skirt', 'Prezzo? Grazie mille', '🔥😮', 'Wow 😍😍', 'I just bought this 😍😍😍😍', '👏👏', '🔥👏', '😍😍😍😍', '👌🔥']","['🐻🐻🐻', 'Please restock the balloon mini skirt', 'Prezzo? Grazie mille', '🔥😮', 'Wow 😍😍', 'I just bought this 😍😍😍😍', '👏👏', '🔥👏', '😍😍😍😍', '👌🔥']"
3353172757321032606,2024-04-24 09:02:43,Love language: summer fits 🌊👙,Love language summer fits 🌊👙,43390,"['When will you guys ship to CANADA PLEASEE?!!', '😍😍😍', '🔥👏', '😍🌞', '💟', '🔥', 'whatever she sellin i’m buyin', '💯', 'Can u check your dm pls, I’m getting frustrated with your returns system!!', 'Clean 💕', '😍😍😍😍', 'This model👏👏', 'So beautiful \U0001faf6', '😍', 'Beautiful 🔥', '😍', '👏', ""Appreciated,\nCan you please tell me when will my order arrive and what Cargo company will deliver my order.\nI have made the order on 11.04.2024.\nIt's been 13 days, and I still haven't recieved my order, and doesn't even have an information when will it arrive.\nOrder No: 40158044201\nThank you in advance!"", '😍😍😍 @katkesler slay']","['When will you guys ship to CANADA PLEASEE?!!', '😍😍😍', '🔥👏', '😍🌞', '💟', '🔥', 'whatever she sellin i’m buyin', '💯', 'Can u check your dm pls, I’m getting frustrated with your returns system!!', 'Clean 💕', '😍😍😍😍', 'This model👏👏', 'So beautiful \U0001faf6', '😍', 'Beautiful 🔥', '😍', '👏', 'Appreciated, Can you please tell me when will my order arrive and what Cargo company will deliver my order. I have made the order on ... Its been  days, and I still havent recieved my order, and doesnt even have an information when will it arrive. Order No  Thank you in advance!', '😍😍😍  slay']"
3352452996626831930,2024-04-23 09:12:41,Sweet n salty 🧜🏼‍♀️ @angelinafrerk,Sweet n salty 🧜🏼‍♀️ ,69040,"['🔥🔥🔥', 'Hermosa esa bikini🧡', '👏👏😍😍😍', '🔥👏', 'Que talla de braguita trae la modelo?', '😊😊😊😊😊😊', '🧡🧡🧡🧡🧡', 'Bershka online pişmanlıktır.Yanlış elbise gönderip  ve bu yanlışı kabul edip asla düzeltmediler', 'Minha loja favorita 😍', '😍😍😍🔥🔥🔥', 'Check out story 💰', '💎💎💎', '@rominaarteaga_m pensé que eras tú ❤️\u200d🔥😍', 'hi, @bershka pls check your dm🙏🏻', '😍😍😍', '😍🔥', '🔥🧨', '😍', '@caro__hz  ya las tenemos 😂😂', '🔥', '🙌🙌🙌', '❤️❤️❤️❤️❤️❤️❤️❤️', '💯', '❤️', '🔥💥I🚀💫I💥🙌I💫🤩I🌟💯I💯🙌I🙌🎉I🤩🤯I🎉🤩I🤯💪I🔥🎇I💪🌠I🎇🥳I🌠🔥I🥳🚀', 'Будьте бдительны!!!', 'Ho sperato ma poi ho visto il retro dello slip. Rip.', '😂😂', '🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷با تشكر از پيج خوب  انشالله پر فروش باشيد🤲🤲🤲\nما از استانبول 🇹🇷 به صورت عمده واردات داریم و هدفمان هست با پایین ترین سود ممکن به دسته شما همکاران و دوستان عزیز برسونیم که همه بتونن اجناس باکیفیت و برند بپوشن😍🤲😍🤲😍\nانشالله که کاسبی تمام همکاران روز به روز سکه تر وخیر برکت داشته باشه با آرزوی موفقیت برای تمامی همکاران ودوستان عزیزم😍🤲😍🤲😍🤲🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷', 'ja kad lezim', 'El collar de conchas está totalmente fuera de lugar.']","['🔥🔥🔥', 'Hermosa esa bikini🧡', '👏👏😍😍😍', '🔥👏', 'Que talla de braguita trae la modelo?', '😊😊😊😊😊😊', '🧡🧡🧡🧡🧡', 'Bershka online pişmanlıktır.Yanlış elbise gönderip  ve bu yanlışı kabul edip asla düzeltmediler', 'Minha loja favorita 😍', '😍😍😍🔥🔥🔥', 'Check out story 💰', '💎💎💎', ' pensé que eras tú ❤️\u200d🔥😍', 'hi,  pls check your dm🙏🏻', '😍😍😍', '😍🔥', '🔥🧨', '😍', '  ya las tenemos 😂😂', '🔥', '🙌🙌🙌', '❤️❤️❤️❤️❤️❤️❤️❤️', '💯', '❤️', '🔥💥I🚀💫I💥🙌I💫🤩I🌟💯I💯🙌I🙌🎉I🤩🤯I🎉🤩I🤯💪I🔥🎇I💪🌠I🎇🥳I🌠🔥I🥳🚀', 'Будьте бдительны!!!', 'Ho sperato ma poi ho visto il retro dello slip. Rip.', '😂😂', '🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷با تشكر از پيج خوب  انشالله پر فروش باشيد🤲🤲🤲 ما از استانبول 🇹🇷 به صورت عمده واردات داریم و هدفمان هست با پایین ترین سود ممکن به دسته شما همکاران و دوستان عزیز برسونیم که همه بتونن اجناس باکیفیت و برند بپوشن😍🤲😍🤲😍 انشالله که کاسبی تمام همکاران روز به روز سکه تر وخیر برکت داشته باشه با آرزوی موفقیت برای تمامی همکاران ودوستان عزیزم😍🤲😍🤲😍🤲🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷', 'ja kad lezim', 'El collar de conchas está totalmente fuera de lugar.']"
3351735610856565654,2024-04-22 09:27:22,Manifesting sunny days ☀️🍋💛🌻 @lenny.iza #bershkastyle,Manifesting sunny days ☀️🍋💛🌻 .iza ,30979,"['best collection', 'Insane 😍', '😍😍😍😍', 'Love this , something I would defo wear 🔥', '👏🔥', '😍😍😍', '👏👏❤️❤️❤️❤️', '😍😍', '❤️', 'The details on this shirt😍', '👏👏👏👏', 'Xqc looking good', 'Nice Collection 😍', '🔥🔥🔥', '🔥🔥', 'Wow 🤩😍', 'Need my Order before vacation 😭', 'Um velho de 20 anos. Kkkkkkkk', 'la camisa @emalvalo 👀']","['best collection', 'Insane 😍', '😍😍😍😍', 'Love this , something I would defo wear 🔥', '👏🔥', '😍😍😍', '👏👏❤️❤️❤️❤️', '😍😍', '❤️', 'The details on this shirt😍', '👏👏👏👏', 'Xqc looking good', 'Nice Collection 😍', '🔥🔥🔥', '🔥🔥', 'Wow 🤩😍', 'Need my Order before vacation 😭', 'Um velho de  anos. Kkkkkkkk', 'la camisa  👀']"
3351035604965231195,2024-04-21 10:16:35,Letting the graffiti flow from the walls to your wardrobe 🖌️🎈🌟,Letting the graffiti flow from the walls to your wardrobe 🖌️🎈🌟,29387,"['🔥👏', 'Estás viendo Disney Channel', '😍😍😍😍', '❤️❤️❤️🔥🔥', 'will you ever restock the kuromi platform  sneakers 😭\U0001fae3??', 'Amazing 🤩', 'Wow 😍', 'Goodd❤️❤️', '🤍💙🤍💙😍😍😍', '🔥🔥🔥', '#nothanks boykott ❗️❗️❗️', 'Hm', '😍😍😍😍Woow🔥🔥🔥', 'One fire 🔥😍', '👏👏', 'Need in my life amazing 🙌', '👏👏👏', '😍😍', '👏👏👏', 'So cool 🔥🔥🔥', 'Las florecitas del @taybroken_ están más chidas 🔥']","['🔥👏', 'Estás viendo Disney Channel', '😍😍😍😍', '❤️❤️❤️🔥🔥', 'will you ever restock the kuromi platform  sneakers 😭\U0001fae3??', 'Amazing 🤩', 'Wow 😍', 'Goodd❤️❤️', '🤍💙🤍💙😍😍😍', '🔥🔥🔥', ' boykott ❗️❗️❗️', 'Hm', '😍😍😍😍Woow🔥🔥🔥', 'One fire 🔥😍', '👏👏', 'Need in my life amazing 🙌', '👏👏👏', '😍😍', '👏👏👏', 'So cool 🔥🔥🔥', 'Las florecitas del  están más chidas 🔥']"
3350289456813877302,2024-04-20 09:37:45,Summer fits rotation w/ @angelinafrerk 🐚💕,Summer fits rotation w/  🐚💕,6171,"['👏👏❤️❤️', '🔥🔥🔥🔥', '🔥👏', '❤️', '❤️❤️❤️❤️❤️❤️😍🔥', 'Oooo🔥🔥🔥yess', '😍😍😍😍😍Amazing ❤️❤️😍😍😍😍😍😍', '😍😍😍😍', '😍😍😍', '🔥🔥🔥🔥Wooooww😍😍😍', '❤️❤️❤️❤️', 'YAASSE', 'My fav giirl', '😍😍😍', 'Boycotting', 'No había un esqueleto más flaco?', '😍😍😍', 'You support killing children']","['👏👏❤️❤️', '🔥🔥🔥🔥', '🔥👏', '❤️', '❤️❤️❤️❤️❤️❤️😍🔥', 'Oooo🔥🔥🔥yess', '😍😍😍😍😍Amazing ❤️❤️😍😍😍😍😍😍', '😍😍😍😍', '😍😍😍', '🔥🔥🔥🔥Wooooww😍😍😍', '❤️❤️❤️❤️', 'YAASSE', 'My fav giirl', '😍😍😍', 'Boycotting', 'No había un esqueleto más flaco?', '😍😍😍', 'You support killing children']"
3349564111781621637,2024-04-19 09:32:59,Introducing our summer looks through @angelinafrerk 🦋🌺🥥,Introducing our summer looks through  🦋🌺🥥,73708,"['This dress is such a vibe🌺 just bought it✨ it looks incredible!!🤍', '😍😍', '🔥🔥🔥', '\U0001faf6🏼💕💕💕', 'Amando amando todo lo que es clásico en vintage que saca eso es una joya 💍 la ropa vintage jamás debería pasar de moda jamás veo muchas tendencia del 2000 y 2002 😍', '😍😍😍😍🔥', 'Yaa me lo pedí 😍🤭✨es hermosoo', '🔥🔥', '😍😍', 'I bought the 1st one, looks greaaat 🔥😍❤️', '😍😍', '🤩🤩🤩🌊 ❤️🔥', 'Bellísima 🔝', '❤️❤️', '@_idimitrovaa_  май намерих твоят doppelgänger 😘', '🧡💎', 'Sono interessata come faccio a ordinare', '❤️❤️❤️❤️❤️😍', 'Cool🔥', 'What a vibe 😍', 'Voltamos a época de ver só corpos magros', '🔥👏😮', '👏👏👏🔥🔥❤️❤️', '👌', 'Amo amo amo...', 'la Moda del vEStir casa bien con la del Comer.🍴🇪🇸', '🔥🔥🔥wooow😍😍😍😍', '😍😍😍', 'Wow 😍', '😍😍😍😍😍😍', '🥵🥵🥵🥵', '\U0001faf6', '🔥🔥🔥', 'My fav❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️', 'Do you support palastine?', 'Try on this stunning dress by Bershka at Stylar.com']","['This dress is such a vibe🌺 just bought it✨ it looks incredible!!🤍', '😍😍', '🔥🔥🔥', '\U0001faf6🏼💕💕💕', 'Amando amando todo lo que es clásico en vintage que saca eso es una joya 💍 la ropa vintage jamás debería pasar de moda jamás veo muchas tendencia del  y  😍', '😍😍😍😍🔥', 'Yaa me lo pedí 😍🤭✨es hermosoo', '🔥🔥', '😍😍', 'I bought the st one, looks greaaat 🔥😍❤️', '😍😍', '🤩🤩🤩🌊 ❤️🔥', 'Bellísima 🔝', '❤️❤️', '  май намерих твоят doppelgänger 😘', '🧡💎', 'Sono interessata come faccio a ordinare', '❤️❤️❤️❤️❤️😍', 'Cool🔥', 'What a vibe 😍', 'Voltamos a época de ver só corpos magros', '🔥👏😮', '👏👏👏🔥🔥❤️❤️', '👌', 'Amo amo amo...', 'la Moda del vEStir casa bien con la del Comer.🍴🇪🇸', '🔥🔥🔥wooow😍😍😍😍', '😍😍😍', 'Wow 😍', '😍😍😍😍😍😍', '🥵🥵🥵🥵', '\U0001faf6', '🔥🔥🔥', 'My fav❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️', 'Do you support palastine?', 'Try on this stunning dress by Bershka at Stylar.com']"
3348824648872662683,2024-04-18 09:03:48,Taking the driver’s seat in style 🏁,Taking the driver’s seat in style 🏁,34807,"['La référence du jean ?', '🔥🔥🔥❤️❤️❤️', '❤️🔥🔥', '🔥🔥🔥🔥', 'Wow i like this Outfit 🔥', '🙌', '😍😍😍', '🔥🔥🔥', '😍 omg 🔥', 'Love this 🔥', '🔥', '👌', '🔥🔥', '🔥', '🔥', '👏👏🔥🔥', '😍😍', 'Love the shorts.', '@liibbbyyyyyy yer misses wears a ford tshirt', '@angela.verheijen', 'Hi, @bershka When are you opening a store in Mumbai, India at @phoenixpalladium can’t wait open soon!!! Priyanka ❤️❤️❤️']","['La référence du jean ?', '🔥🔥🔥❤️❤️❤️', '❤️🔥🔥', '🔥🔥🔥🔥', 'Wow i like this Outfit 🔥', '🙌', '😍😍😍', '🔥🔥🔥', '😍 omg 🔥', 'Love this 🔥', '🔥', '👌', '🔥🔥', '🔥', '🔥', '👏👏🔥🔥', '😍😍', 'Love the shorts.', ' yer misses wears a ford tshirt', '.verheijen', 'Hi,  When are you opening a store in Mumbai, India at  can’t wait open soon!!! Priyanka ❤️❤️❤️']"
3348127932422830959,2024-04-17 09:59:33,Red-y to slay ⋆｡‧˚ʚ🍓ɞ˚‧｡⋆,Red-y to slay ⋆｡‧˚ʚ🍓ɞ˚‧｡⋆,17878,"['Nice❤️🔥', 'Nice top 😍', 'Slay queen', '🔥👏', 'Rojo ❤️', '❤️', 'Woooow❤️', '❤️❤️', '❤️', '🙌❤️', '❤️❤️❤️', 'loveee ittt🍒🍒', '🔥🔥❤️❤️', '🍒♥️', 'Please open your stores in India as well \U0001f979 @bershka', 'So cute 😍❤️', 'Ya esta en tiendas la blusa fontanar ?', 'Slay the day', 'Love it', 'Looooveee it 😍😍😍', '14000 eme j’aime 😂', '💯', 'Hermoso ❤️❤️❤️', 'I want these sunglasses?', 'My fav brand 😍', 'Love the top 🔝', 'İadeye gönderdğimz ürünlerde sürekli eksik tutar yatıyor. Bu konuda kaç kere sorun yaşayıp sorun bildirmemize rağmen her siparişte bunu yaşıyoruz. Bu konuda çok şikayet var ve tarafımza olumsz dönüşler olmaktadr', 'Will the plateau kuromi sneaker come back?🥺']","['Nice❤️🔥', 'Nice top 😍', 'Slay queen', '🔥👏', 'Rojo ❤️', '❤️', 'Woooow❤️', '❤️❤️', '❤️', '🙌❤️', '❤️❤️❤️', 'loveee ittt🍒🍒', '🔥🔥❤️❤️', '🍒♥️', 'Please open your stores in India as well \U0001f979 ', 'So cute 😍❤️', 'Ya esta en tiendas la blusa fontanar ?', 'Slay the day', 'Love it', 'Looooveee it 😍😍😍', ' eme j’aime 😂', '💯', 'Hermoso ❤️❤️❤️', 'I want these sunglasses?', 'My fav brand 😍', 'Love the top 🔝', 'İadeye gönderdğimz ürünlerde sürekli eksik tutar yatıyor. Bu konuda kaç kere sorun yaşayıp sorun bildirmemize rağmen her siparişte bunu yaşıyoruz. Bu konuda çok şikayet var ve tarafımza olumsz dönüşler olmaktadr', 'Will the plateau kuromi sneaker come back?🥺']"
3347419352837270844,2024-04-16 10:31:44,@laraaceliaa is bringing cherry flavor to the streets! 🍒 #bershkastyle, is bringing cherry flavor to the streets! 🍒 ,26443,"['Too cute! ❤️🍒', 'Por qué no está en tienda ??', ""I can't find this dress online?? When will be online to buy"", '💕', 'I NEED IT 🔥❤️', 'Kimlerin aklına direk kiraz mevsimi geldi', 'Nice 🔥🔥', '😍🔥', 'Mi armario, mi vida, mi cuerpecito necesita este vestido. \U0001f979🍒', 'No.1', '❤️❤️❤️', '💥🌪️❤️\u200d🔥😍', 'Nice🔥', '🔥', '👏😍', '🔥🔥🔥', 'I can’t find this online 🥲', 'Beautiful', 'Beautiful 😍😍😍😍', 'Çok kötü ve basit', 'Cute 😍', '😍', 'Referencia', 'Using this dress gives you free entrance to every Pacha Club! 🍒', '🙌🙌🙌', '@naty_lage_ bebeeee pensé que eras tú', '@bershka hi! The new 10% off my order is not automatically applying. Please fix your site', 'When do the mega baggy jeans restock', 'Нaпиcала тeбe, дaвaй поможeм Настeньки!', 'Una espera interminable cuando no encuentras la talla que buscas en las perchas. Pregunta a la dependienta por tu talla y espera sentado, porque va a tardar  demasiado']","['Too cute! ❤️🍒', 'Por qué no está en tienda ??', 'I cant find this dress online?? When will be online to buy', '💕', 'I NEED IT 🔥❤️', 'Kimlerin aklına direk kiraz mevsimi geldi', 'Nice 🔥🔥', '😍🔥', 'Mi armario, mi vida, mi cuerpecito necesita este vestido. \U0001f979🍒', 'No.', '❤️❤️❤️', '💥🌪️❤️\u200d🔥😍', 'Nice🔥', '🔥', '👏😍', '🔥🔥🔥', 'I can’t find this online 🥲', 'Beautiful', 'Beautiful 😍😍😍😍', 'Çok kötü ve basit', 'Cute 😍', '😍', 'Referencia', 'Using this dress gives you free entrance to every Pacha Club! 🍒', '🙌🙌🙌', ' bebeeee pensé que eras tú', ' hi! The new % off my order is not automatically applying. Please fix your site', 'When do the mega baggy jeans restock', 'Нaпиcала тeбe, дaвaй поможeм Настeньки!', 'Una espera interminable cuando no encuentras la talla que buscas en las perchas. Pregunta a la dependienta por tu talla y espera sentado, porque va a tardar  demasiado']"
